timestamp,rawAccX,rawAccY,rawAccZ,rawGyroX,rawGyroY,rawGyroZ,rawKemiringanX,rawKemiringanY,offsetKemiringanX,offsetKemiringanY,kemiringanX,kemiringanY,gyroOffsetX,gyroOffsetY,gyroOffsetZ,kecepatanRotasiX,kecepatanRotasiY,kecepatanRotasiZ,label
1820916,-9816,-2300,-12612,-2626,-3853,-5307,-169.66,37.44,-172.98,65.66,3.32,-28.22,514.03,-233.62,33.35,-23.97,-27.63,-40.77,jalan_bungkuk
1821120,-11432,-3436,-10632,-2065,-4609,-3885,-162.09,45.66,-172.98,65.66,10.89,-20.0,514.03,-233.62,33.35,-19.69,-33.4,-29.91,jalan_bungkuk
1821321,-8508,-3736,-9792,-1379,1792,-4554,-159.12,39.07,-172.98,65.66,13.86,-26.59,514.03,-233.62,33.35,-14.45,15.46,-35.02,jalan_bungkuk
1821522,-12040,-3456,-14172,1848,-1408,1881,-166.3,39.54,-172.98,65.66,6.69,-26.12,514.03,-233.62,33.35,10.18,-8.96,14.1,jalan_bungkuk
1821723,-10908,-4756,-10672,2806,456,5418,-155.98,43.03,-172.98,65.66,17.0,-22.63,514.03,-233.62,33.35,17.5,5.26,41.1,jalan_bungkuk
1821927,-7932,-3532,-11248,4047,3905,4943,-162.57,33.93,-172.98,65.66,10.41,-31.73,514.03,-233.62,33.35,26.97,31.59,37.48,jalan_bungkuk
1822131,-10552,-1860,-14372,3360,-2201,4196,-172.63,36.06,-172.98,65.66,0.35,-29.6,514.03,-233.62,33.35,21.73,-15.02,31.78,jalan_bungkuk
1822332,-10376,-2136,-11256,-305,-1674,457,-169.26,42.17,-172.98,65.66,3.73,-23.49,514.03,-233.62,33.35,-6.25,-11.0,3.23,jalan_bungkuk
1822533,-9624,-700,-9448,334,-630,-2455,-175.76,45.45,-172.98,65.66,-2.78,-20.21,514.03,-233.62,33.35,-1.37,-3.03,-19.0,jalan_bungkuk
1822734,-7060,-1112,-12776,1097,1547,356,-175.03,28.83,-172.98,65.66,-2.04,-36.83,514.03,-233.62,33.35,4.45,13.59,2.46,jalan_bungkuk
1822939,-10896,-1364,-12644,1575,-391,3962,-173.84,40.59,-172.98,65.66,-0.86,-25.07,514.03,-233.62,33.35,8.1,-1.2,29.99,jalan_bungkuk
1823144,-9100,-4712,-8880,1314,-1368,3253,-152.05,42.15,-172.98,65.66,20.93,-23.51,514.03,-233.62,33.35,6.11,-8.66,24.58,jalan_bungkuk
